stage,lag,n_examples,raw_mean,raw_sample_std,centered_mean,centered_sample_std
vision_final,27,35,0.9243937525101179,0.017143186597325954,-0.059926712267033826,0.0500059805436104
vision_final,28,35,0.923588379987038,0.017693319193138112,-0.06583599174180059,0.05658851866752979
vision_final,29,35,0.922452703920358,0.01844699439123998,-0.07933436991325135,0.06795753058796104
vision_final,30,35,0.921854240284818,0.01919839550635964,-0.08163158461875765,0.07228170437752195
vision_final,31,35,0.9217663187562635,0.01962798120721098,-0.07831423290920847,0.07718544567576108
vision_final,32,35,0.9211901913204864,0.019337539595648982,-0.08382992542027697,0.07683315158488845
vision_final,33,35,0.9203231272102791,0.01935643451892519,-0.09363107221070328,0.07176382051809817
vision_final,34,35,0.9198789441955387,0.01952238384627642,-0.09819358130365329,0.07733038061044102
vision_final,35,35,0.9194800764871326,0.019924250108214428,-0.0973079640640368,0.08057604363428487
vision_final,36,35,0.9189744352778433,0.019988680566920172,-0.10394952340502334,0.07677457932416067
vision_final,37,35,0.9184580997247962,0.020017481321473917,-0.10479688865463511,0.07745227172962764
vision_final,38,35,0.918419850463953,0.02004144351488944,-0.10332919686638378,0.07949389282173232
vision_final,39,35,0.9182703118656677,0.019812989021845646,-0.10081116899202074,0.08238280461608277
vision_final,40,35,0.9182328048968781,0.0197121790218944,-0.09959930560545956,0.08536419513864811
vision_final,41,35,0.9181639885361019,0.019993916156580964,-0.0956398814276747,0.0803428260372139
vision_final,42,35,0.917595422373147,0.020672109250738317,-0.09545935570485878,0.08215292795917935
vision_final,43,35,0.9165610860070134,0.020754964956091557,-0.10217987673784297,0.08367533125481645
vision_final,44,35,0.9152024527730006,0.02045679837962911,-0.11675455828957695,0.08139990227971813
vision_final,45,35,0.9150847561048013,0.02007398356659324,-0.11584028681540791,0.08502635775903038
vision_final,46,35,0.9154224773060964,0.019571183706705974,-0.10764579282392252,0.09382763828696401
vision_final,47,35,0.9147530750554456,0.019930097003071835,-0.10583049729356621,0.10247002888145558
vision_final,48,35,0.9141948603885661,0.020383751620642595,-0.10215537393782327,0.09869077360613451
vision_final,49,35,0.91350994974767,0.021106143684210942,-0.10285722483888922,0.10046657550299423
vision_final,50,34,0.9134957228851531,0.022432023600393487,-0.10206820092875471,0.1045778978802909
vision_final,51,34,0.913678904568354,0.02162336696381014,-0.10062183308266952,0.09963872060943724
vision_final,52,34,0.9130665092828975,0.02259090843102585,-0.10483858509526285,0.1095346062772767
vision_final,53,34,0.912754218536024,0.02311459167135486,-0.1060391400410824,0.1185167320206071
vision_final,54,34,0.9130728573941203,0.023911247228288125,-0.09996386081699356,0.12178391934406974
vision_final,55,34,0.9145877776308438,0.023816550116890798,-0.08490247784140502,0.12021797003525644
vision_final,56,34,0.9164041818034957,0.02401360782068655,-0.06559461231384535,0.12516098921573998
vision_final,57,34,0.9157539685219126,0.025010700957258054,-0.061524183039035674,0.13298443234880186
vision_final,58,34,0.915161150796055,0.025947806668574026,-0.06391980580130505,0.14276316085507054
vision_final,59,34,0.9148765411952686,0.025896577233360814,-0.06630278529995594,0.14446242099458317
vision_final,60,34,0.9155995508242744,0.02554968659545333,-0.04714983761207553,0.13814879314997067
vision_final,61,34,0.9135591583089044,0.028799397459558014,-0.05194553238823415,0.16223849533963278
vision_final,62,34,0.9133225000441425,0.029450859667935016,-0.016010534414016744,0.18201865380176868
vision_final,63,34,0.9180012749761707,0.032654507911036364,0.038003103283333624,0.26147488009953734
