cohort,question_id,participant_id,source_video_id,category,question_type,anchor_layer,target_layer,distance_from_anchor,anchor_native_temporal_entropy,native_retained_target_layer_mass,native_oracle_top50_target_layer_mass,reuse_efficiency,native_source_target_top2_jaccard,native_source_target_spearman,selected_native_unit_ids,selected_analysis_bins,selected_units_adjacent,normalized_temporal_coverage_span,contains_first_unit,contains_last_unit,descriptive_eight_bin_anchor_entropy,descriptive_eight_bin_retained_mass,descriptive_eight_bin_top4_oracle_mass
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,12,13,1,0.993566147992158,0.5826916510576747,0.5826916510576747,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9957107653259091,0.5826916510556172,0.5826916510556172
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,12,14,2,0.993566147992158,0.5828069909403788,0.5828069909403788,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.9957107653259091,0.5828069909380492,0.5828069909380492
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,12,15,3,0.993566147992158,0.5107525904721234,0.5470202049286017,0.9336996803231207,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9957107653259091,0.5107525904694075,0.5470202049256929
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,16,17,1,0.9930842524117225,0.565203477130511,0.5807685352330021,0.9731992056073657,0.3333333333333333,0.39999999999999997,2 3,4 5 6 7,True,0.5,False,True,0.9953895016054826,0.5652034771274866,0.5807685352298945
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,16,18,2,0.9930842524117225,0.6081825385286328,0.6081825385286328,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.9953895016054826,0.608182538525064,0.608182538525064
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,16,19,3,0.9930842524117225,0.583091295952485,0.5846715906442058,0.9972971242027004,0.3333333333333333,0.7999999999999999,2 3,4 5 6 7,True,0.5,False,True,0.9953895016054826,0.583091295949845,0.5846715906415586
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,20,21,1,0.9860703409817819,0.5727178498624974,0.5727178498624974,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9907135606518452,0.5727178498592104,0.5727178498592104
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,20,22,2,0.9860703409817819,0.5915269052151696,0.5915269052151696,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9907135606518452,0.5915269052112302,0.5915269052112302
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,20,23,3,0.9860703409817819,0.5679341644386449,0.5791826777185662,0.980578643470088,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9907135606518452,0.5679341644344127,0.5791826777142501
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,24,25,1,0.9842966489339224,0.5990115213765019,0.5990115213765019,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.98953109928481,0.5990115213719159,0.5990115213719159
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,24,26,2,0.9842966489339224,0.6585141888086139,0.6585141888086139,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.98953109928481,0.6585141888038797,0.6585141888038797
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,24,27,3,0.9842966489339224,0.659477762874054,0.659477762874054,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.98953109928481,0.6594777628698352,0.6594777628698352
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,8,9,1,0.962954848737866,0.5655746286450785,0.5931448680619249,0.9535185400711111,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.975303232488123,0.5655746286423723,0.5931448680590868
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,8,10,2,0.962954848737866,0.5638641396642841,0.5753439512084562,0.9800470457366245,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.975303232488123,0.5638641396592357,0.575343951203305
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,8,11,3,0.962954848737866,0.535540292143188,0.5496405449383703,0.974346410713272,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.975303232488123,0.5355402921398891,0.5496405449349846
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,12,13,1,0.9985593363081317,0.4893718383539338,0.5370052573604073,0.911298039723837,0.3333333333333333,-0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9990395575362724,0.4893718383520187,0.5370052573583057
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,12,14,2,0.9985593363081317,0.5167213239133619,0.5479343455907741,0.9430351064345878,0.3333333333333333,0.19999999999999998,0 2,0 1 4 5,False,0.75,True,False,0.9990395575362724,0.5167213239110391,0.547934345588311
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,12,15,3,0.9985593363081317,0.4455018983607752,0.5544981016392247,0.8034326845191506,0.0,-1.0,0 2,0 1 4 5,False,0.75,True,False,0.9990395575362724,0.4455018983581843,0.554498101636
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,16,17,1,0.9989865002267665,0.5332529074504275,0.5482835546811061,0.9725859966027601,0.3333333333333333,0.39999999999999997,2 3,4 5 6 7,True,0.5,False,True,0.9993243334819734,0.5332529074473225,0.5482835546779135
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,16,18,2,0.9989865002267665,0.6038367693624354,0.6038367693624354,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.9993243334819734,0.603836769358644,0.603836769358644
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,16,19,3,0.9989865002267665,0.5579101499727501,0.5764702856515228,0.9678038293720619,0.3333333333333333,0.7999999999999999,2 3,4 5 6 7,True,0.5,False,True,0.9993243334819734,0.5579101499699793,0.5764702856486599
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,20,21,1,0.991346070967818,0.5595836505355928,0.5595836505355928,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9942307139757578,0.559583650532507,0.559583650532507
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,20,22,2,0.991346070967818,0.5817736691671452,0.5817736691671452,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9942307139757578,0.58177366916334,0.58177366916334
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,20,23,3,0.991346070967818,0.5870199188197005,0.5870199188197005,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9942307139757578,0.5870199188154595,0.5870199188154595
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,24,25,1,0.9796525205054517,0.5876471263840561,0.5876471263840561,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9864350136659817,0.5876471263794127,0.5876471263794127
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,24,26,2,0.9796525205054517,0.599228832546173,0.599228832546173,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9864350136659817,0.599228832542203,0.599228832542203
heldout,gaze_interaction_anticipation_468,P08,P08-20240614-132938,gaze,gaze_interaction_anticipation,24,27,3,0.9796525205054517,0.6120037868939107,0.6120037868939107,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9864350136659817,0.6120037868902841,0.6120037868902841
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,8,9,1,0.9570317466866095,0.6143615333102647,0.6143615333102647,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9713544977873493,0.6143615333073733,0.6143615333073733
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,8,10,2,0.9570317466866095,0.5990673996316075,0.5995492969042889,0.9991962341125747,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9713544977873493,0.5990673996264547,0.599549296899132
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,8,11,3,0.9570317466866095,0.5832928816838083,0.5832928816838083,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9713544977873493,0.5832928816804427,0.5832928816804427
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,12,13,1,0.9820258841824204,0.6007145264912589,0.6007145264912589,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9880172561192961,0.6007145264890212,0.6007145264890212
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,12,14,2,0.9820258841824204,0.6497145581287083,0.6497145581287083,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9880172561192961,0.6497145581258892,0.6497145581258892
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,12,15,3,0.9820258841824204,0.5369991165469058,0.5875891344800284,0.913902393757007,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9880172561192961,0.5369991165439044,0.5875891344767443
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,16,17,1,0.9727653483010608,0.5337846490606643,0.582499820991013,0.9163687778522075,0.3333333333333333,0.19999999999999998,0 2,0 1 4 5,False,0.75,True,False,0.9818435655315697,0.5337846490574637,0.5824998209875205
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,16,18,2,0.9727653483010608,0.5453057430666722,0.5934975622847998,0.918800308071018,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9818435655315697,0.5453057430632222,0.5934975622810448
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,16,19,3,0.9727653483010608,0.5366698952510529,0.571915817204649,0.9383721853928302,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9818435655315697,0.5366698952484805,0.5719158172019077
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,20,21,1,0.9880064288252252,0.5818568153743268,0.5828659486376813,0.9982686700677692,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9920042858805861,0.5818568153709571,0.5828659486343059
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,20,22,2,0.9880064288252252,0.6017093445827221,0.6017093445827221,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9920042858805861,0.6017093445784658,0.6017093445784658
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,20,23,3,0.9880064288252252,0.6191816134227175,0.6191816134227175,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9920042858805861,0.6191816134177673,0.6191816134177673
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,24,25,1,0.9773540426753696,0.6042335695293946,0.6042335695293946,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9849026951122273,0.6042335695250427,0.6042335695250427
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,24,26,2,0.9773540426753696,0.6171609345232931,0.6171609345232931,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9849026951122273,0.6171609345194884,0.6171609345194884
heldout,gaze_interaction_anticipation_487,P02,P02-20240211-104948,gaze,gaze_interaction_anticipation,24,27,3,0.9773540426753696,0.6467013849590486,0.6467013849590486,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9849026951122273,0.646701384955474,0.646701384955474
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,8,9,1,0.9707065375150976,0.5939296171130458,0.5939296171130458,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9804710250065098,0.5939296171102006,0.5939296171102006
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,8,10,2,0.9707065375150976,0.5889385863028451,0.5889385863028451,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9804710250065098,0.5889385862977905,0.5889385862977905
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,8,11,3,0.9707065375150976,0.551022535406709,0.551022535406709,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9804710250065098,0.5510225354035396,0.5510225354035396
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,12,13,1,0.9912961160402444,0.5483813673172799,0.5503511730775796,0.9964208202750173,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9941974106909501,0.5483813673151084,0.5503511730754004
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,12,14,2,0.9912961160402444,0.5984099257472927,0.5984099257472927,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9941974106909501,0.5984099257446812,0.5984099257446812
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,12,15,3,0.9912961160402444,0.5590745740085333,0.6009848581118973,0.9302639932809078,0.3333333333333333,0.19999999999999998,0 3,0 1 6 7,False,1.0,True,True,0.9941974106909501,0.5590745740052251,0.6009848581083411
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,16,17,1,0.9745872565638112,0.6015895400144293,0.6185282648066601,0.9726144692877932,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9830581710400781,0.6015895400107802,0.6185282648029083
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,16,18,2,0.9745872565638112,0.6276360042339125,0.6377903855705044,0.9840788108972375,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9830581710400781,0.6276360042302902,0.6377903855668235
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,16,19,3,0.9745872565638112,0.5997975795822746,0.6241868383681087,0.9609263488323495,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9830581710400781,0.5997975795793675,0.6241868383650834
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,20,21,1,0.978853213557642,0.5819428465956676,0.5819428465956676,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9859021423689567,0.5819428465923695,0.5819428465923695
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,20,22,2,0.978853213557642,0.5971971082617641,0.5971971082617641,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9859021423689567,0.5971971082577887,0.5971971082577886
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,20,23,3,0.978853213557642,0.621247538213566,0.621247538213566,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9859021423689567,0.6212475382086993,0.6212475382086993
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,24,25,1,0.9811086497435366,0.5970031819032287,0.5970031819032287,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9874057664914275,0.5970031818988613,0.5970031818988613
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,24,26,2,0.9811086497435366,0.6010650125914947,0.6010650125914947,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.9874057664914275,0.6010650125875104,0.6010650125875104
heldout,gaze_interaction_anticipation_537,P04,P04-20240414-181030,gaze,gaze_interaction_anticipation,24,27,3,0.9811086497435366,0.6294843408220623,0.6294843408220623,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9874057664914275,0.6294843408183771,0.6294843408183771
heldout,gaze_interaction_anticipation_633,P06,P06-20240510-094438,gaze,gaze_interaction_anticipation,8,9,1,0.9870805645720068,0.5937226461259437,0.5937226461259437,1.0,1.0,0.6000000000000001,0 2,0 1 4 5,False,0.75,True,False,0.9913870430443132,0.593722646123089,0.5937226461230891
heldout,gaze_interaction_anticipation_633,P06,P06-20240510-094438,gaze,gaze_interaction_anticipation,8,10,2,0.9870805645720068,0.5682884078270031,0.5682884078270031,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9913870430443132,0.5682884078218469,0.5682884078218469
heldout,gaze_interaction_anticipation_633,P06,P06-20240510-094438,gaze,gaze_interaction_anticipation,8,11,3,0.9870805645720068,0.5697981150336597,0.5742504854155109,0.9922466406299516,0.3333333333333333,0.0,0 2,0 1 4 5,False,0.75,True,False,0.9913870430443132,0.569798115030186,0.5742504854120101
heldout,gaze_interaction_anticipation_633,P06,P06-20240510-094438,gaze,gaze_interaction_anticipation,12,13,1,0.9630358682004176,0.6058347522606342,0.6058347522606342,1.0,1.0,1.0,2 3,4 5 6 7,True,0.5,False,True,0.9753572454645537,0.6058347522582821,0.6058347522582821
heldout,gaze_interaction_anticipation_633,P06,P06-20240510-094438,gaze,gaze_interaction_anticipation,12,14,2,0.9630358682004176,0.5534250742153936,0.5777897367027509,0.9578312646631659,0.3333333333333333,0.7999999999999999,2 3,4 5 6 7,True,0.5,False,True,0.9753572454645537,0.5534250742130685,0.5777897367003235
